sample_barcode	sample_class	sample_type	PC1	PC2
TCGA-AC-A3QP-01A	tumor	Primary Tumor	-1.0866640226889124	-0.5698801499670942
TCGA-AC-A3QQ-01A	tumor	Primary Tumor	4.148708083116667	-2.7653130982706733
TCGA-AC-A3TM-01A	tumor	Primary Tumor	1.0435928458058366	1.1509606570003117
TCGA-AC-A3TN-01A	tumor	Primary Tumor	3.436826637091753	2.3006297600278103
TCGA-AC-A3W6-01A	tumor	Primary Tumor	-0.9877381018753043	0.16979592728981505
TCGA-AC-A3W7-01A	tumor	Primary Tumor	0.41289473844478086	1.7690992374737522
TCGA-AC-A3YJ-01A	tumor	Primary Tumor	1.6314634692841412	0.5464475692321211
TCGA-AC-A4ZE-01A	tumor	Primary Tumor	5.908771306389034	1.8938273939684367
TCGA-AC-A5XS-01A	tumor	Primary Tumor	0.7045406500513721	-1.0421797172949099
TCGA-AC-A5XU-01A	tumor	Primary Tumor	4.990460714689203	0.8996244980863697
TCGA-AC-A62Y-01A	tumor	Primary Tumor	-0.17834799602599533	-0.18574574194680174
TCGA-AC-A6IV-01A	tumor	Primary Tumor	-1.6397164817912335	-0.30217159373800306
TCGA-AC-A6IX-01A	tumor	Primary Tumor	-0.7980433187433641	2.7740055409215767
TCGA-AC-A6NO-01A	tumor	Primary Tumor	2.96581956335194	-2.5568537160628217
TCGA-AC-A8OP-01A	tumor	Primary Tumor	3.3869285275666114	1.5734931314596543
TCGA-AC-A8OR-01A	tumor	Primary Tumor	-0.6445981120504268	-0.8329537560433953
TCGA-AC-A8OS-01A	tumor	Primary Tumor	0.9871131642757199	-0.8611571238138628
TCGA-AN-A0XL-01A	tumor	Primary Tumor	1.9845636889241207	-5.318401634755641
TCGA-AN-A0XN-01A	tumor	Primary Tumor	0.4039528426582916	5.24835909713134
TCGA-AN-A0XO-01A	tumor	Primary Tumor	2.892957099558742	0.3070052405910215
TCGA-AN-A0XP-01A	tumor	Primary Tumor	2.9942489583795306	-1.6532265399905257
TCGA-AN-A0XS-01A	tumor	Primary Tumor	1.484084333907302	-0.7994958535055126
TCGA-AN-A0XT-01A	tumor	Primary Tumor	1.948689482318646	-6.714373453573699
