library	direction	term	n_genes	query_size	background_size	overlap_n	overlap_genes	p	adj_p
GO_BP	hypermethylated	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	1855	559	33010	92	ACTL6B,AKR1B1,ALX1,BARHL2,CHD6,CRYM,CUX1,CYTL1,DBX1,DMRTA2,DNAJB1,DRGX,ESRRG,EVX1,FERD3L,FEV,FEZF1,FOXA2,FOXD3,FOXE3,FOXG1,FOXQ1,GALR1,GCM2,HJV,HMGA2,HOXA9,HOXC4,HOXD8,HOXD9,LHX1,LHX4,LHX8,LHX9,MACROH2A1,MAF,MAML3,MIDEAS,NCOR2,NEUROD1,NKX2-1,NKX3-2,NPAS4,NR1H2,NR1I2,NR5A2,OLIG3,ONECUT2,OTP,OTX1,OTX2,PAX3,PAX6,PDX1,PITX2,POU3F3,POU4F2,PRKCB,PRRX1,PTPRN,RFX1,SALL2,SATB2,SCRT2,SFRP2,SIM1,SIX1,SIX3,SIX6,SKI,SOX1,TAL1,TBR1,TBX15,TBX20,TBXT,TCF20,TET3,TLX1,TRAK1,WNT3A,WT1,WWP2,ZFP42,ZIC1,ZIC4,ZIC5,ZNF177,ZNF560,ZNF709,ZNF750,ZSCAN18	1.4226738407293174e-20	7.69239745682342e-17
GO_BP	combined	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	1855	717	33010	107	ACTL6B,AKR1B1,ALX1,BARHL2,BATF,BCL9,CHD6,CRYM,CUX1,CYTL1,DBX1,DMRTA2,DNAJB1,DRGX,ESRRG,EVX1,FERD3L,FEV,FEZF1,FOXA2,FOXD3,FOXE3,FOXG1,FOXQ1,GALR1,GCM2,GRHL2,HDAC4,HJV,HMGA2,HOXA9,HOXC4,HOXD8,HOXD9,IRF1,LHX1,LHX4,LHX8,LHX9,MACROH2A1,MAF,MAML3,MIDEAS,MYT1L,NCOR2,NEUROD1,NFATC1,NKX2-1,NKX3-2,NPAS4,NR1H2,NR1I2,NR5A2,OLIG3,ONECUT2,OTP,OTX1,OTX2,OVOL1,PAX3,PAX6,PDX1,PITX2,POU3F3,POU4F2,PRDM16,PRKCB,PROX1,PRRX1,PTPRN,RFX1,RUNX1,SALL2,SATB2,SCRT2,SFRP2,SIM1,SIX1,SIX3,SIX6,SKI,SOX1,TAL1,TBR1,TBX15,TBX20,TBXT,TCF20,TENM2,TET3,TLX1,TRAK1,WNT3A,WT1,WWP2,ZFHX3,ZFP42,ZFPM2,ZIC1,ZIC4,ZIC5,ZNF177,ZNF217,ZNF560,ZNF709,ZNF750,ZSCAN18	2.182174351232073e-20	1.1799016717111818e-16
GO_BP	combined	Regulation Of DNA-templated Transcription (GO:0006355)	1780	717	33010	98	ACTL6B,AKR1B1,ALX1,ASIC2,BARHL2,BATF,BMP7,CDK14,CRYAB,CUX1,DBX1,DMRTA2,DRGX,ERBB4,ERC1,ESRRG,EVX1,FERD3L,FEV,FEZF1,FOXA2,FOXD3,FOXE3,FOXG1,FOXQ1,GCM2,GRHL2,HDAC4,HMGA2,HOXA9,HOXC4,HOXD8,HOXD9,IRF1,LHX1,LHX4,LHX8,LHX9,MAF,MIDEAS,MYT1,MYT1L,NCOR2,NEUROD1,NFATC1,NKX2-1,NKX3-2,NPAS4,NR1H2,NR1I2,NR5A2,ONECUT2,OTX1,OTX2,OVOL1,PAX3,PAX6,PDX1,PITX2,POU3F3,POU4F2,PRDM16,PRKCB,PROX1,RFX1,RUNX1,SALL2,SATB2,SCRT2,SFRP2,SIM1,SIX1,SIX3,SIX6,SOX1,TAL1,TBR1,TBX15,TBX20,TBXT,TCF20,TLX1,TRAK1,VGLL4,WNT3A,WT1,WWP2,ZFHX3,ZFP42,ZFPM2,ZIC1,ZIC4,ZIC5,ZNF217,ZNF502,ZNF709,ZNF876P,ZSCAN18	2.4204586728136253e-17	6.543710021951636e-14
GO_BP	hypermethylated	Regulation Of DNA-templated Transcription (GO:0006355)	1780	559	33010	83	ACTL6B,AKR1B1,ALX1,ASIC2,BARHL2,BMP7,CRYAB,CUX1,DBX1,DMRTA2,DRGX,ERBB4,ERC1,ESRRG,EVX1,FERD3L,FEV,FEZF1,FOXA2,FOXD3,FOXE3,FOXG1,FOXQ1,GCM2,HMGA2,HOXA9,HOXC4,HOXD8,HOXD9,LHX1,LHX4,LHX8,LHX9,MAF,MIDEAS,NCOR2,NEUROD1,NKX2-1,NKX3-2,NPAS4,NR1H2,NR1I2,NR5A2,ONECUT2,OTX1,OTX2,PAX3,PAX6,PDX1,PITX2,POU3F3,POU4F2,PRKCB,RFX1,SALL2,SATB2,SCRT2,SFRP2,SIM1,SIX1,SIX3,SIX6,SOX1,TAL1,TBR1,TBX15,TBX20,TBXT,TCF20,TLX1,TRAK1,VGLL4,WNT3A,WT1,WWP2,ZFP42,ZIC1,ZIC4,ZIC5,ZNF502,ZNF709,ZNF876P,ZSCAN18	5.4260961217018963e-17	1.4669450865021076e-13
GO_BP	combined	Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	888	717	33010	53	AKR1B1,ALX1,BCL9,CHD6,CYTL1,ESRRG,FOXA2,FOXD3,GALR1,GRHL2,HDAC4,HJV,HMGA2,HOXC4,HOXD8,IRF1,LHX4,MAML3,NEUROD1,NFATC1,NKX2-1,NPAS4,NR1H2,NR1I2,NR5A2,OLIG3,ONECUT2,OTX1,OTX2,PAX3,PAX6,PDX1,PITX2,POU4F2,PROX1,PRRX1,PTPRN,RUNX1,SALL2,SATB2,SFRP2,SIX1,SKI,SOX1,TAL1,TBXT,TCF20,TET3,WNT3A,WT1,ZFHX3,ZFPM2,ZNF750	4.536520172045009e-11	8.176321523415789e-08
GO_BP	combined	Positive Regulation Of DNA-templated Transcription (GO:0045893)	1182	717	33010	62	AKR1B1,ALX1,ASIC2,BCL9,BMP7,CHD6,CYTL1,ERBB4,ESRRG,FOXA2,FOXD3,GALR1,GRHL2,HDAC4,HJV,HMGA2,HOXC4,HOXD8,IRF1,LHX1,LHX4,MAML3,NEUROD1,NFATC1,NKX2-1,NPAS4,NR1H2,NR1I2,NR5A2,OLIG3,ONECUT2,OTX1,OTX2,PAX3,PAX6,PDX1,PITX2,POU3F3,POU4F2,PRDM16,PROX1,PRRX1,PTPRN,RPTOR,RUNX1,SALL2,SATB2,SFRP2,SIX1,SKI,SOX1,TAL1,TBXT,TCF20,TET3,TGFB2,WNT3A,WT1,ZFHX3,ZFPM2,ZIC1,ZNF750	1.9520393412554683e-10	2.63866917954208e-07
GO_BP	hypermethylated	Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	888	559	33010	44	AKR1B1,ALX1,CHD6,CYTL1,ESRRG,FOXA2,FOXD3,GALR1,HJV,HMGA2,HOXC4,HOXD8,LHX4,MAML3,NEUROD1,NKX2-1,NPAS4,NR1H2,NR1I2,NR5A2,OLIG3,ONECUT2,OTX1,OTX2,PAX3,PAX6,PDX1,PITX2,POU4F2,PRRX1,PTPRN,SALL2,SATB2,SFRP2,SIX1,SKI,SOX1,TAL1,TBXT,TCF20,TET3,WNT3A,WT1,ZNF750	2.9365061240271503e-10	5.292562870871601e-07
GO_BP	hypermethylated	Positive Regulation Of DNA-templated Transcription (GO:0045893)	1182	559	33010	52	AKR1B1,ALX1,ASIC2,BMP7,CHD6,CYTL1,ERBB4,ESRRG,FOXA2,FOXD3,GALR1,HJV,HMGA2,HOXC4,HOXD8,LHX1,LHX4,MAML3,NEUROD1,NKX2-1,NPAS4,NR1H2,NR1I2,NR5A2,OLIG3,ONECUT2,OTX1,OTX2,PAX3,PAX6,PDX1,PITX2,POU3F3,POU4F2,PRRX1,PTPRN,RPTOR,SALL2,SATB2,SFRP2,SIX1,SKI,SOX1,TAL1,TBXT,TCF20,TET3,TGFB2,WNT3A,WT1,ZIC1,ZNF750	4.6120502314740977e-10	6.234338900395113e-07
GO_BP	combined	Nervous System Development (GO:0007399)	411	717	33010	32	ACTL6B,ASIC2,BTBD3,DNM3,ERBB4,FGF19,GRHL2,HDAC4,HPCAL4,KCNQ2,LHX1,MDGA1,MSI2,MYT1L,NES,NEUROD1,NRSN1,NRXN2,PAX6,POU3F3,PROX1,RAPGEFL1,RBFOX1,RBFOX3,SH3GL3,SLITRK1,TRAK1,TRIM71,VAX1,ZIC1,ZIC4,ZIC5	6.495526425890598e-10	7.024262276958092e-07
GO_BP	combined	Neuron Differentiation (GO:0030182)	164	717	33010	19	ERBB4,FOXA2,FUT9,LHX1,LHX4,LHX8,LHX9,MYT1L,NEUROD1,OTP,OTX2,PAX6,PITX2,POU4F2,RUNX1,TENM2,TGFB2,VAX1,WNT3A	3.5349733239180532e-09	3.1856001270708193e-06
GO_BP	combined	Negative Regulation Of DNA-templated Transcription (GO:0045892)	931	717	33010	50	AKR1B1,ALX1,BMP7,CRYAB,CRYM,CUX1,DNAJB1,FERD3L,FOXD3,FOXG1,HDAC4,HJV,HMGA2,HOXD9,IRF1,LHX1,LHX9,MACROH2A1,MAF,MIDEAS,MYT1L,NCOR2,NKX2-1,NR1H2,NR1I2,OTP,PAX6,POU3F3,POU4F2,PRDM16,PROX1,RUNX1,SCRT2,SFRP2,SIX3,SKI,SOX1,TBR1,TBX20,TBXT,TENM2,VGLL4,WT1,WWP2,ZFHX3,ZFPM2,ZNF177,ZNF217,ZNF560,ZNF750	5.6036948832895574e-09	4.328454033420948e-06
GO_BP	combined	Eye Development (GO:0001654)	53	717	33010	11	CACNA1C,FBN2,FOXE3,PAX6,PITX2,SALL2,SIX3,SIX6,SKI,TGFB2,WT1	1.5651066414087346e-08	1.0578164512621283e-05
GO_BP	hypermethylated	Eye Development (GO:0001654)	53	559	33010	10	FBN2,FOXE3,PAX6,PITX2,SALL2,SIX3,SIX6,SKI,TGFB2,WT1	1.8161187289444055e-08	1.96395079348048e-05
GO_BP	hypermethylated	Neuron Differentiation (GO:0030182)	164	559	33010	16	ERBB4,FOXA2,FUT9,LHX1,LHX4,LHX8,LHX9,NEUROD1,OTP,OTX2,PAX6,PITX2,POU4F2,TGFB2,VAX1,WNT3A	2.2659010087818425e-08	2.04195445908057e-05
GO_BP	hypermethylated	Embryonic Organ Morphogenesis (GO:0048562)	44	559	33010	9	ALX1,FBN2,HOXA9,HOXC4,HOXD9,NEUROD1,RYR2,SIX1,TBX20	4.4941812962943264e-08	3.471434038437631e-05
GO_MF	combined	Sequence-Specific Double-Stranded DNA Binding (GO:1990837)	671	717	33010	68	AKR1B1,ALX1,ASIC2,BARHL2,BATF,CUX1,DMRTA2,DRGX,ERBB4,ESRRG,EVX1,FERD3L,FEV,FOXA2,FOXD3,FOXG1,FOXQ1,GCM2,HDAC4,HMGA2,HOXA9,HOXC4,HOXD8,HOXD9,IRF1,LHX1,LHX4,LHX8,LHX9,LIN28B,MACROH2A1,MAF,NEUROD1,NFATC1,NKX2-1,NKX3-2,NR1I2,NR5A2,OLIG3,ONECUT2,OTX1,OTX2,OVOL1,PAX3,PAX6,PDX1,PITX2,PRDM16,PROX1,RFX1,RUNX1,SCRT2,SIX1,SIX3,SIX6,TAL1,TBX15,TBX20,TBXT,VAX1,WT1,ZFP42,ZIC1,ZIC4,ZIC5,ZNF177,ZNF217,ZNF454	4.3056856830418367e-26	4.9386214784489865e-23
GO_MF	hypermethylated	Sequence-Specific Double-Stranded DNA Binding (GO:1990837)	671	559	33010	59	AKR1B1,ALX1,ASIC2,BARHL2,CUX1,DMRTA2,DRGX,ERBB4,ESRRG,EVX1,FERD3L,FEV,FOXA2,FOXD3,FOXG1,FOXQ1,GCM2,HMGA2,HOXA9,HOXC4,HOXD8,HOXD9,LHX1,LHX4,LHX8,LHX9,LIN28B,MACROH2A1,MAF,NEUROD1,NKX2-1,NKX3-2,NR1I2,NR5A2,OLIG3,ONECUT2,OTX1,OTX2,PAX3,PAX6,PDX1,PITX2,RFX1,SCRT2,SIX1,SIX3,SIX6,TAL1,TBX15,TBX20,TBXT,VAX1,WT1,ZFP42,ZIC1,ZIC4,ZIC5,ZNF177,ZNF454	4.055604061008328e-25	4.651777857976552e-22
GO_MF	hypermethylated	Double-Stranded DNA Binding (GO:0003690)	618	559	33010	56	ALX1,BARHL2,CUX1,DMRTA2,DRGX,ESRRG,EVX1,FERD3L,FEV,FOXA2,FOXD3,FOXG1,FOXQ1,GCM2,H1-1,HOXA9,HOXC4,HOXD8,HOXD9,LHX1,LHX4,LHX8,LHX9,LIN28B,MACROH2A1,MAF,NEUROD1,NKX3-2,NR1I2,NR5A2,OLIG3,ONECUT2,OTX1,OTX2,PAX3,PAX6,PDX1,PITX2,RBMS1,RFX1,SCRT2,SIX1,SIX3,SIX6,SYCP1,TBX15,TBX20,TBXT,VAX1,WT1,ZFP42,ZIC1,ZIC4,ZIC5,ZNF177,ZNF454	1.6096022459224002e-24	9.231068880364965e-22
GO_MF	hypermethylated	Sequence-Specific DNA Binding (GO:0043565)	673	559	33010	57	ALX1,BARHL2,CUX1,DMRTA2,DRGX,ESRRG,EVX1,FERD3L,FEV,FOXA2,FOXD3,FOXE3,FOXG1,FOXQ1,GCM2,HOXA9,HOXC4,HOXD8,HOXD9,LHX1,LHX4,LHX8,LHX9,LIN28B,MAF,NEUROD1,NKX3-2,NR1I2,NR5A2,OLIG3,ONECUT2,OTX1,OTX2,PAX3,PAX6,PDX1,PITX2,POU3F3,RFX1,SCRT2,SIX1,SIX3,SIX6,SMG6,TBX15,TBX20,TBXT,TET3,VAX1,WT1,ZCWPW1,ZFP42,ZIC1,ZIC4,ZIC5,ZNF177,ZNF454	1.7344219116769632e-23	6.6312731089782536e-21
