sample_barcode	sample_class	sample_type	PC1	PC2
TCGA-AO-A0JI-01A	tumor	Primary Tumor	-2.725044132640651	9.077750830415141
TCGA-AO-A0JJ-01A	tumor	Primary Tumor	-0.6062195201995504	0.9808719952134612
TCGA-AO-A0JL-01A	tumor	Primary Tumor	0.5720798490937425	-1.5818319015917872
TCGA-AO-A0JM-01A	tumor	Primary Tumor	-3.73410801186539	0.3874589260874075
TCGA-AO-A124-01A	tumor	Primary Tumor	0.4907019000329155	-9.45643017378381
TCGA-AO-A125-01A	tumor	Primary Tumor	-5.83692334957625	0.9295991741038929
TCGA-AO-A126-01A	tumor	Primary Tumor	-1.6943118678667686	3.143053414606597
TCGA-AO-A128-01A	tumor	Primary Tumor	2.9967854673021197	-0.442420708659839
TCGA-AO-A129-01A	tumor	Primary Tumor	3.396199425731146	-1.800618641851267
TCGA-AO-A12B-01A	tumor	Primary Tumor	-3.157810357118728	-0.28383754409179796
TCGA-AO-A12C-01A	tumor	Primary Tumor	-2.979745173256323	3.3741823180615684
TCGA-AO-A12E-01A	tumor	Primary Tumor	-2.3305391006763476	3.5402622289796044
TCGA-AO-A12G-01A	tumor	Primary Tumor	-2.518886706436214	2.5803674476981
TCGA-AO-A1KO-01A	tumor	Primary Tumor	4.785212311164319	-0.23762859760206487
TCGA-AO-A1KP-01A	tumor	Primary Tumor	-5.109290903429655	2.226559186390141
TCGA-AO-A1KQ-01A	tumor	Primary Tumor	-3.6648126247023765	-5.40253789094339
TCGA-AO-A1KR-01A	tumor	Primary Tumor	1.2375347199938127	0.6936762236716856
TCGA-AO-A1KS-01A	tumor	Primary Tumor	-1.8870820760027414	1.8836426307433212
TCGA-AO-A1KT-01A	tumor	Primary Tumor	-4.2933278739640794	-3.9912130167200233
TCGA-AQ-A04H-01B	tumor	Primary Tumor	-6.952443124271047	1.9544869260574977
TCGA-AQ-A04L-01B	tumor	Primary Tumor	-4.071282882723294	0.30220525856736385
TCGA-AQ-A0Y5-01A	tumor	Primary Tumor	-0.9318279332367649	0.9179309783870668
TCGA-AQ-A1H2-01A	tumor	Primary Tumor	-6.442455531880106	-4.651475725349733
TCGA-AQ-A1H3-01A	tumor	Primary Tumor	-0.6229936253151379	2.5608183140036207
TCGA-AQ-A54N-01A	tumor	Primary Tumor	2.8224749673787626	-0.9012189187346693
TCGA-AQ-A54O-01A	tumor	Primary Tumor	-0.23913250653001494	0.19471172351747287
TCGA-AQ-A7U7-01A	tumor	Primary Tumor	1.3832145501919588	1.8822889176352433
TCGA-AR-A0TP-01A	tumor	Primary Tumor	2.539681798331855	1.4840351179528914
TCGA-AR-A0TQ-01A	tumor	Primary Tumor	-1.0734657971561075	2.6836736063491746
TCGA-AR-A0TR-01A	tumor	Primary Tumor	-3.141874394528831	0.34264808502564376
TCGA-AR-A0TT-01A	tumor	Primary Tumor	-0.0003637019828647235	-0.7218746407232652
TCGA-AR-A0TU-01A	tumor	Primary Tumor	3.154935938926413	1.6941681812342027
TCGA-AR-A0TV-01A	tumor	Primary Tumor	-3.8095793407465877	0.20692832452489432
TCGA-AR-A0TW-01A	tumor	Primary Tumor	-2.7828195780413303	0.20052813677181988
TCGA-AR-A0TX-01A	tumor	Primary Tumor	1.4757311577538095	0.6687389243342888
TCGA-AR-A0TZ-01A	tumor	Primary Tumor	-4.313718627337555	6.8310112845744655
TCGA-AR-A0U0-01A	tumor	Primary Tumor	1.9680387436221138	-0.30837318125916335
TCGA-AR-A0U2-01A	tumor	Primary Tumor	-3.822271298435033	-3.101484065365317
TCGA-AR-A0U3-01A	tumor	Primary Tumor	-5.476342374882432	2.849074623223653
TCGA-AR-A0U4-01A	tumor	Primary Tumor	4.301115633704272	1.0548815385323917
TCGA-AR-A1AI-01A	tumor	Primary Tumor	2.246734499937714	-3.8985943756105024
TCGA-AR-A1AJ-01A	tumor	Primary Tumor	4.314027707691426	0.6388218622655528
TCGA-AR-A1AK-01A	tumor	Primary Tumor	0.16107136878050515	1.9386800746811035
TCGA-AR-A1AL-01A	tumor	Primary Tumor	-0.07395087229091318	-0.9802640476831583
TCGA-AR-A1AM-01A	tumor	Primary Tumor	0.45125508484228277	-1.9990587117687846
TCGA-AR-A1AN-01A	tumor	Primary Tumor	0.3273863444829104	-1.4820986659703788
TCGA-AR-A1AO-01A	tumor	Primary Tumor	4.527984805417692	-0.4893597182923125
TCGA-AR-A1AP-01A	tumor	Primary Tumor	-1.850554607958506	3.8477565810978294
TCGA-AR-A1AQ-01A	tumor	Primary Tumor	3.6380625201658017	0.5556499324719127
TCGA-AR-A1AR-01A	tumor	Primary Tumor	3.5219685872320836	0.103075054188157
TCGA-AR-A1AS-01A	tumor	Primary Tumor	-4.658798401753014	-1.894552184417525
TCGA-AR-A1AT-01A	tumor	Primary Tumor	0.4471384722495373	2.5899974708887172
TCGA-AR-A1AU-01A	tumor	Primary Tumor	0.4981923849540163	0.3147548750013746
TCGA-AR-A1AV-01A	tumor	Primary Tumor	-4.523378035685759	3.5025758368504087
TCGA-AR-A1AW-01A	tumor	Primary Tumor	2.167676825593789	2.620306594418354
TCGA-AR-A1AX-01A	tumor	Primary Tumor	3.109463142167752	0.3727105952701937
TCGA-AR-A1AY-01A	tumor	Primary Tumor	3.6336463021347916	2.8522130688874676
TCGA-AR-A24H-01A	tumor	Primary Tumor	-5.358423754545038	-1.0837235690720552
TCGA-AR-A24K-01A	tumor	Primary Tumor	-2.79912890845082	2.0882946024148197
TCGA-AR-A24L-01A	tumor	Primary Tumor	-0.6975984241516073	-1.373729907502811
TCGA-AR-A24M-01A	tumor	Primary Tumor	-1.791876123529258	1.1365923523155466
TCGA-AR-A24N-01A	tumor	Primary Tumor	-3.550825928797093	3.947150195593901
TCGA-AR-A24O-01A	tumor	Primary Tumor	0.9352817319066413	-0.6930665588506498
TCGA-AR-A24P-01A	tumor	Primary Tumor	-0.1705747455094906	2.9035405326945183
TCGA-AR-A24Q-01A	tumor	Primary Tumor	2.9283505012128006	-1.869403265477525
TCGA-AR-A24R-01A	tumor	Primary Tumor	-2.734923424153615	3.131725380672059
TCGA-AR-A24S-01A	tumor	Primary Tumor	-1.5084907276703419	-5.780620143751081
TCGA-AR-A24T-01A	tumor	Primary Tumor	0.11617972603407403	4.7062632063487495
TCGA-AR-A24U-01A	tumor	Primary Tumor	1.8097087406299162	-1.3233867711451297
TCGA-AR-A24V-01A	tumor	Primary Tumor	-3.6933735237767857	-3.909641539580769
TCGA-AR-A24W-01A	tumor	Primary Tumor	2.343542217209807	0.26689991508067806
TCGA-AR-A24X-01A	tumor	Primary Tumor	-1.3434583617588691	3.417207425806918
TCGA-AR-A24Z-01A	tumor	Primary Tumor	-6.248997095915303	-2.871811700828966
TCGA-AR-A250-01A	tumor	Primary Tumor	-3.3912204291636634	2.3795337644520513
TCGA-AR-A251-01A	tumor	Primary Tumor	2.5021293620644585	-2.6670280061355247
TCGA-AR-A252-01A	tumor	Primary Tumor	2.431642037788916	0.40352839968760823
TCGA-AR-A254-01A	tumor	Primary Tumor	0.9886891873191523	2.3491750869705634
TCGA-AR-A255-01A	tumor	Primary Tumor	-2.8672118111786573	0.7727189669909366
TCGA-AR-A256-01A	tumor	Primary Tumor	0.6010082452443	-5.093269547818575
TCGA-AR-A2LE-01A	tumor	Primary Tumor	-3.207197883649758	-1.95705958211964
TCGA-AR-A2LH-01A	tumor	Primary Tumor	3.1758917871896553	0.19567668016528977
TCGA-AR-A2LJ-01A	tumor	Primary Tumor	2.3309414364895464	1.2084259099892278
TCGA-AR-A2LK-01A	tumor	Primary Tumor	-4.513556242327568	-0.48595507913266967
TCGA-AR-A2LL-01A	tumor	Primary Tumor	-2.069050129950183	2.3542820981670136
TCGA-AR-A2LM-01A	tumor	Primary Tumor	-0.14472828277397512	0.5036731999030224
TCGA-AR-A2LN-01A	tumor	Primary Tumor	0.28731533779742235	-0.22566352843468468
TCGA-AR-A2LO-01A	tumor	Primary Tumor	2.014330227377453	1.1517286273109748
TCGA-AR-A2LQ-01A	tumor	Primary Tumor	3.6806620740943075	0.8179827074015065
TCGA-AR-A2LR-01A	tumor	Primary Tumor	3.706676109515834	0.11241904070613686
TCGA-AR-A5QM-01A	tumor	Primary Tumor	-0.832405325233185	2.5590055129728446
TCGA-AR-A5QN-01A	tumor	Primary Tumor	-0.43866570551224504	4.872849122577642
TCGA-AR-A5QP-01A	tumor	Primary Tumor	1.6329890219290202	2.4305765170540323
TCGA-AR-A5QQ-01A	tumor	Primary Tumor	2.6671441238226468	-0.2234674014266005
TCGA-B6-A0I1-01A	tumor	Primary Tumor	2.082977342631254	-4.1465172467243265
TCGA-B6-A0IK-01A	tumor	Primary Tumor	0.6231535083018196	2.4460540283257366
TCGA-B6-A0RE-01A	tumor	Primary Tumor	2.109117331810767	-0.47874039937906576
TCGA-B6-A0RG-01A	tumor	Primary Tumor	-6.766809457611883	-7.651546573745186
TCGA-B6-A0RI-01A	tumor	Primary Tumor	-3.155928535960472	-2.9463306200373816
TCGA-B6-A0RL-01A	tumor	Primary Tumor	-5.234718214694653	6.73951468524551
TCGA-B6-A0RM-01A	tumor	Primary Tumor	-2.0442587866856217	0.1585850306378424
TCGA-B6-A0RN-01A	tumor	Primary Tumor	-4.5961259841449245	1.2818457894646926
TCGA-B6-A0RO-01A	tumor	Primary Tumor	-1.5849266607310792	1.684177136427808
TCGA-B6-A0RP-01A	tumor	Primary Tumor	-3.3802475758357917	-2.0793794729260546
TCGA-B6-A0RS-01A	tumor	Primary Tumor	-0.08413075131533351	-2.4800365151363972
TCGA-B6-A0RT-01A	tumor	Primary Tumor	4.96359153962771	1.405119193521772
TCGA-B6-A0RU-01A	tumor	Primary Tumor	3.7365061340666728	0.23755004397004956
TCGA-B6-A0RV-01A	tumor	Primary Tumor	1.0223716526479818	2.8405541391824833
TCGA-B6-A0WT-01A	tumor	Primary Tumor	-3.045938379432761	-2.29962436457512
TCGA-B6-A0WV-01A	tumor	Primary Tumor	-4.799918492462385	-0.40113123520454563
TCGA-B6-A0WW-01A	tumor	Primary Tumor	-4.283084102140574	1.3599323323527905
TCGA-B6-A0WX-01A	tumor	Primary Tumor	2.6492285022909527	1.00203991069135
TCGA-B6-A0WY-01A	tumor	Primary Tumor	1.2821849304837458	1.256295287460018
TCGA-B6-A0WZ-01A	tumor	Primary Tumor	-2.2391793135858014	1.4258234390577118
TCGA-B6-A0X1-01A	tumor	Primary Tumor	3.0898759035216883	-1.116373251013581
TCGA-B6-A0X4-01A	tumor	Primary Tumor	-1.8249706371359566	-1.1735292993043773
TCGA-B6-A0X5-01A	tumor	Primary Tumor	-6.860848552310752	-11.775244857016936
TCGA-B6-A0X7-01A	tumor	Primary Tumor	-0.8346330360724883	1.472781500891571
TCGA-B6-A1KC-01A	tumor	Primary Tumor	-3.7437797958832926	0.5275337919348677
TCGA-B6-A1KC-01B	tumor	Primary Tumor	-4.574350748814967	0.8611613734618315
TCGA-B6-A1KF-01A	tumor	Primary Tumor	0.8326359893930734	0.22410120923447502
TCGA-B6-A1KI-01A	tumor	Primary Tumor	-0.5503051952038789	-0.7328218571288347
TCGA-B6-A1KN-01A	tumor	Primary Tumor	-3.5633945015808366	0.4031802687917054
TCGA-B6-A2IU-01A	tumor	Primary Tumor	-3.5912375669980072	-1.8520071889800498
TCGA-B6-A3ZX-01A	tumor	Primary Tumor	4.8318989705585444	0.3710885181122813
TCGA-B6-A400-01A	tumor	Primary Tumor	3.145216862692464	-2.35485325547269
TCGA-B6-A401-01A	tumor	Primary Tumor	0.39826597054421	0.6295119244739524
TCGA-B6-A402-01A	tumor	Primary Tumor	3.661374823677852	-2.1652123335718585
TCGA-B6-A408-01A	tumor	Primary Tumor	-3.16739253327508	-1.8002537580203655
TCGA-B6-A409-01A	tumor	Primary Tumor	2.523987458767326	-2.091915652322761
TCGA-B6-A40B-01A	tumor	Primary Tumor	-2.569120213747943	1.9744054505230335
TCGA-B6-A40C-01A	tumor	Primary Tumor	-3.120736199890438	1.5033196562254656
TCGA-BH-A0AU-01A	tumor	Primary Tumor	-0.8483894649205082	1.218430376776621
TCGA-BH-A0AW-01A	tumor	Primary Tumor	-1.108216600804255	0.5703307489633017
TCGA-BH-A0AZ-01A	tumor	Primary Tumor	-0.508795126590552	-1.422001698834463
TCGA-BH-A0B2-01A	tumor	Primary Tumor	0.6920567558494353	1.3591259703679335
TCGA-BH-A0B3-01A	tumor	Primary Tumor	2.4154487658953148	-1.6255935466141704
TCGA-BH-A0B5-01A	tumor	Primary Tumor	-3.3355728533177627	1.362142027668568
TCGA-BH-A0B6-01A	tumor	Primary Tumor	0.3322247789873576	0.5169679032744974
TCGA-BH-A0B8-01A	tumor	Primary Tumor	-5.760011386060372	1.3752148026597966
TCGA-BH-A0B9-01A	tumor	Primary Tumor	4.35659534840386	-1.3252043752480795
TCGA-BH-A0BA-01A	tumor	Primary Tumor	-3.177114457143667	0.2385424056306629
TCGA-BH-A0BC-01A	tumor	Primary Tumor	-0.284086671551054	0.6998299317361873
TCGA-BH-A0BF-01A	tumor	Primary Tumor	-0.19824067401399761	-0.3100488714751663
TCGA-BH-A0BJ-01A	tumor	Primary Tumor	1.392369811428366	0.3980422876092282
TCGA-BH-A0BM-01A	tumor	Primary Tumor	0.008948352522712052	0.7238420107685283
TCGA-BH-A0BS-01A	tumor	Primary Tumor	-2.968959581502667	-2.2165715034653855
TCGA-BH-A0BT-01A	tumor	Primary Tumor	-3.6083882496228727	-2.9985165569788133
TCGA-BH-A0BZ-01A	tumor	Primary Tumor	-2.7919897572279457	2.1100202247222533
TCGA-BH-A0C0-01A	tumor	Primary Tumor	1.1894707946140677	1.4698258182108164
TCGA-BH-A0C3-01A	tumor	Primary Tumor	1.2303450631458541	-0.38987982076103245
TCGA-BH-A0DD-01A	tumor	Primary Tumor	-5.7316525112329675	-0.43086707446597206
TCGA-BH-A0DG-01A	tumor	Primary Tumor	0.9647096950726349	1.5335206277361388
TCGA-BH-A0DH-01A	tumor	Primary Tumor	-5.728167502717751	-0.4008660830106413
TCGA-BH-A0DI-01A	tumor	Primary Tumor	1.671550211148329	2.569107789241667
TCGA-BH-A0DK-01A	tumor	Primary Tumor	-1.5400035215506953	3.498452035903862
TCGA-BH-A0DP-01A	tumor	Primary Tumor	-1.222349979547402	1.9838519166569524
TCGA-BH-A0DQ-01A	tumor	Primary Tumor	-3.195402304245825	-4.29226551008381
TCGA-BH-A0DS-01A	tumor	Primary Tumor	-3.115468390103166	3.5657005149484777
TCGA-BH-A0DV-01A	tumor	Primary Tumor	1.8723458208203099	0.38000132912396817
TCGA-BH-A0E0-01A	tumor	Primary Tumor	1.7561215538959043	-1.619116233425616
TCGA-BH-A0E1-01A	tumor	Primary Tumor	0.00010180969425853422	1.7140748175492975
TCGA-BH-A0E2-01A	tumor	Primary Tumor	-1.7984452710897774	2.7943466425707846
TCGA-BH-A0GY-01A	tumor	Primary Tumor	-1.513813529201274	-1.884410921089448
TCGA-BH-A0GZ-01A	tumor	Primary Tumor	-1.1196551902483485	3.5534388823132534
TCGA-BH-A0H0-01A	tumor	Primary Tumor	-4.046676301477896	-0.35980339607619743
TCGA-BH-A0H3-01A	tumor	Primary Tumor	0.5077476601717701	1.4761829111540001
TCGA-BH-A0H6-01A	tumor	Primary Tumor	-1.710870921015239	-1.9401990459799994
TCGA-BH-A0H7-01A	tumor	Primary Tumor	-4.478378272503525	-1.0222348060635853
TCGA-BH-A0H9-01A	tumor	Primary Tumor	-1.0680760850796662	-6.248755590258725
TCGA-BH-A0HA-01A	tumor	Primary Tumor	-1.2627636464231795	2.9353874021528252
TCGA-BH-A0HB-01A	tumor	Primary Tumor	-2.366809722181802	0.8758722377569388
TCGA-BH-A0HF-01A	tumor	Primary Tumor	-0.14916763123538535	-0.5515992374034256
TCGA-BH-A0HI-01A	tumor	Primary Tumor	-0.6978764272186239	1.3216932875658673
TCGA-BH-A0HK-01A	tumor	Primary Tumor	-4.469740661031093	2.4711274711509437
TCGA-BH-A0HN-01A	tumor	Primary Tumor	-4.555128767808325	0.7079314010299165
TCGA-BH-A0HP-01A	tumor	Primary Tumor	-0.3305681214710188	1.7718992986461233
TCGA-BH-A0HX-01A	tumor	Primary Tumor	-3.0980341547124772	0.22822295644938467
TCGA-BH-A0HY-01A	tumor	Primary Tumor	-3.6764641020153905	4.168182738391251
TCGA-BH-A0RX-01A	tumor	Primary Tumor	3.948317507415625	-0.705355810539382
TCGA-BH-A0W3-01A	tumor	Primary Tumor	-4.178379098339905	-0.23291598471675695
TCGA-BH-A0W4-01A	tumor	Primary Tumor	-0.9587842685347356	-0.19997609483277043
TCGA-BH-A0W5-01A	tumor	Primary Tumor	1.3949898810431793	0.014614712680746138
TCGA-BH-A0WA-01A	tumor	Primary Tumor	2.6506519595821962	-2.5906521990641225
TCGA-BH-A1EN-01A	tumor	Primary Tumor	-3.4733052970687215	3.8529367973421595
TCGA-BH-A1EO-01A	tumor	Primary Tumor	-2.1145890224505273	1.6900669518960296
TCGA-BH-A1ES-01A	tumor	Primary Tumor	-1.0887376341476418	3.9279001251943324
TCGA-BH-A1ET-01A	tumor	Primary Tumor	-3.0545114731075405	-1.6237621664118789
TCGA-BH-A1EU-01A	tumor	Primary Tumor	1.5220719490493075	0.8014001913360267
TCGA-BH-A1EV-01A	tumor	Primary Tumor	-1.1189763036027351	2.555228396832973
TCGA-BH-A1EW-01A	tumor	Primary Tumor	-0.11248236753313613	2.4700423269756078
TCGA-BH-A1EX-01A	tumor	Primary Tumor	-2.252391923958227	-2.495075186478395
TCGA-BH-A1EY-01A	tumor	Primary Tumor	0.3840598373548437	1.2929697701761125
TCGA-BH-A1F0-01A	tumor	Primary Tumor	3.912798387084503	-1.690572580348544
TCGA-BH-A1F2-01A	tumor	Primary Tumor	-3.193349810148986	-2.590224373536767
TCGA-BH-A1F5-01A	tumor	Primary Tumor	-2.6750632288971388	-0.08758246334524943
TCGA-BH-A1F6-01A	tumor	Primary Tumor	2.660825554831581	2.1838545193647287
TCGA-BH-A1F8-01A	tumor	Primary Tumor	-3.2459875144715893	0.623621099725338
TCGA-BH-A1FB-01A	tumor	Primary Tumor	3.238254993867907	0.1339475375833076
TCGA-BH-A1FC-01A	tumor	Primary Tumor	2.212470822652409	2.7015715428511777
TCGA-BH-A1FD-01A	tumor	Primary Tumor	-2.4880100989197027	4.165639976431003
TCGA-BH-A1FE-01A	tumor	Primary Tumor	0.9993458278442461	0.0018347782980074256
TCGA-BH-A1FG-01A	tumor	Primary Tumor	-0.9518259108218986	1.2956562327374084
TCGA-BH-A1FH-01A	tumor	Primary Tumor	3.614633624772466	0.4735037867219369
TCGA-BH-A1FJ-01A	tumor	Primary Tumor	-6.2721130758440795	0.5977195171285443
TCGA-BH-A1FL-01A	tumor	Primary Tumor	-4.25398695551202	0.26251283394168656
TCGA-BH-A1FM-01A	tumor	Primary Tumor	-4.401537141290466	-2.8901350554266423
TCGA-BH-A1FN-01A	tumor	Primary Tumor	-1.0536837951818625	-4.077447051071359
TCGA-BH-A1FR-01A	tumor	Primary Tumor	-0.13535510873748013	-1.2748580713903286
TCGA-BH-A1FU-01A	tumor	Primary Tumor	3.207562721550377	0.41741204634690715
TCGA-BH-A201-01A	tumor	Primary Tumor	0.8785936860706396	0.15216068251516648
TCGA-BH-A202-01A	tumor	Primary Tumor	0.34192813941793765	2.4947673946480524
TCGA-BH-A203-01A	tumor	Primary Tumor	1.2653470866379246	4.100212085440827
TCGA-BH-A204-01A	tumor	Primary Tumor	-7.770500616185248	-1.768498830642805
TCGA-BH-A208-01A	tumor	Primary Tumor	1.8529977593684077	-4.967740683584177
TCGA-BH-A209-01A	tumor	Primary Tumor	1.8614506589966215	0.2585470017551614
TCGA-BH-A28O-01A	tumor	Primary Tumor	3.958512456825289	0.4510170735750517
TCGA-BH-A28Q-01A	tumor	Primary Tumor	-1.6453963956027007	2.8474595405281775
TCGA-BH-A2L8-01A	tumor	Primary Tumor	1.8601602185106165	0.7804771201791624
TCGA-BH-A42T-01A	tumor	Primary Tumor	-2.352582618686991	4.577260314815403
TCGA-BH-A42U-01A	tumor	Primary Tumor	3.4146359046787813	0.6234620614017189
TCGA-BH-A42V-01A	tumor	Primary Tumor	0.5557451416146877	1.2179059451734195
TCGA-BH-A5IZ-01A	tumor	Primary Tumor	2.0389785657548782	-1.0361387865656717
TCGA-BH-A5J0-01A	tumor	Primary Tumor	-3.201594383055102	-3.571706783164423
TCGA-BH-A6R8-01A	tumor	Primary Tumor	-5.032312983654525	-2.702539611943574
TCGA-BH-A6R9-01A	tumor	Primary Tumor	3.672394682834593	0.11614252977482098
TCGA-BH-A8FY-01A	tumor	Primary Tumor	-6.944710742624649	-0.22398571407981266
TCGA-BH-A8FZ-01A	tumor	Primary Tumor	2.164296110279452	1.2062694473286348
TCGA-BH-A8G0-01A	tumor	Primary Tumor	2.4139732456192915	0.8056553497775009
TCGA-BH-AB28-01A	tumor	Primary Tumor	-1.2809016003117693	3.1680032527855753
TCGA-C8-A1HE-01A	tumor	Primary Tumor	-1.6229661839399472	4.272949053865615
TCGA-C8-A1HF-01A	tumor	Primary Tumor	-0.1744708977776531	1.473935348921452
TCGA-C8-A1HG-01A	tumor	Primary Tumor	-1.4282097123087834	-4.149703416693854
TCGA-C8-A1HI-01A	tumor	Primary Tumor	0.38587210853961423	0.15212708174751627
TCGA-C8-A1HJ-01A	tumor	Primary Tumor	2.8255722864874384	-2.696601275860018
TCGA-C8-A1HK-01A	tumor	Primary Tumor	-2.970466458593473	-2.036541297515944
TCGA-C8-A1HL-01A	tumor	Primary Tumor	-5.192647315168389	-4.14401598833412
TCGA-C8-A1HM-01A	tumor	Primary Tumor	-3.3794041062438134	-1.4897723272550174
TCGA-C8-A1HN-01A	tumor	Primary Tumor	-3.6384743056915396	-2.4647280784200905
TCGA-C8-A1HO-01A	tumor	Primary Tumor	-3.6708032606719945	4.885485311227338
TCGA-C8-A26V-01A	tumor	Primary Tumor	-2.9208703292985576	2.1159687167888275
TCGA-C8-A26W-01A	tumor	Primary Tumor	-1.8857107604409762	-4.073236672541224
TCGA-C8-A26X-01A	tumor	Primary Tumor	0.22896958461563457	1.2598415045325713
TCGA-C8-A26Y-01A	tumor	Primary Tumor	0.3586392289618639	0.1639977802651808
TCGA-C8-A26Z-01A	tumor	Primary Tumor	-5.504659332806474	-2.6560288326364154
TCGA-C8-A273-01A	tumor	Primary Tumor	-2.9600619045666905	1.3127170313615337
TCGA-C8-A274-01A	tumor	Primary Tumor	-3.411248509828292	5.474097301680568
TCGA-C8-A275-01A	tumor	Primary Tumor	0.209654183019064	3.3312175384327714
TCGA-C8-A278-01A	tumor	Primary Tumor	0.41347557597331375	0.9161206993876942
TCGA-C8-A27A-01A	tumor	Primary Tumor	-4.823494198327197	-1.3611178670833468
TCGA-C8-A27B-01A	tumor	Primary Tumor	2.6268364264619186	-1.3483893074258537
TCGA-C8-A3M7-01A	tumor	Primary Tumor	0.9848203753693361	1.3723293359831406
TCGA-C8-A3M8-01A	tumor	Primary Tumor	-3.355958427050748	2.523913260524167
TCGA-C8-A8HP-01A	tumor	Primary Tumor	2.712830510394598	0.03290841347585996
TCGA-C8-A8HQ-01A	tumor	Primary Tumor	-2.1182183420648935	1.5041789661926714
TCGA-C8-A8HR-01A	tumor	Primary Tumor	2.97024869652373	0.5794396852085641
TCGA-C8-A9FZ-01A	tumor	Primary Tumor	-3.7837357499664463	3.576981179197887
TCGA-D8-A1J8-01A	tumor	Primary Tumor	-1.5526688057018678	4.6225300099303785
TCGA-D8-A1J9-01A	tumor	Primary Tumor	-2.1159532512426216	3.0418724660756773
TCGA-D8-A1JA-01A	tumor	Primary Tumor	-2.9865652308642763	-2.025195911184543
TCGA-D8-A1JB-01A	tumor	Primary Tumor	2.472383363769932	0.5595974501231616
TCGA-D8-A1JC-01A	tumor	Primary Tumor	-3.285892439208888	-3.534986962713269
TCGA-D8-A1JD-01A	tumor	Primary Tumor	-2.604404992791981	-2.458577748947861
TCGA-D8-A1JE-01A	tumor	Primary Tumor	-0.8301654118182821	-1.9241407766301715
TCGA-D8-A1JF-01A	tumor	Primary Tumor	-2.457809855193732	-1.6655277725588515
TCGA-D8-A1JG-01B	tumor	Primary Tumor	0.4350020009048865	1.5792845472367496
TCGA-D8-A1JH-01A	tumor	Primary Tumor	1.4407115090483922	0.7425579555699455
TCGA-D8-A1JI-01A	tumor	Primary Tumor	-7.190377507598533	-4.127862019128121
TCGA-D8-A1JJ-01A	tumor	Primary Tumor	-0.3740185647407236	-0.06500747064369601
TCGA-D8-A1JK-01A	tumor	Primary Tumor	-1.6994851623242933	-5.957635031623238
TCGA-D8-A1JL-01A	tumor	Primary Tumor	4.0494385358795775	-0.4733948309144578
TCGA-D8-A1JM-01A	tumor	Primary Tumor	2.179706043553367	4.549968470992188
TCGA-D8-A1JN-01A	tumor	Primary Tumor	-5.260025572486635	1.7939975990700014
TCGA-D8-A1JP-01A	tumor	Primary Tumor	-0.22570156885361872	0.12994620564584602
TCGA-D8-A1JS-01A	tumor	Primary Tumor	-4.192351458941407	-0.5647343036051453
TCGA-D8-A1JT-01A	tumor	Primary Tumor	-6.196755156815663	-3.8710244911862017
TCGA-D8-A1JU-01A	tumor	Primary Tumor	1.5073416932723935	-0.333339618629618
TCGA-D8-A1X5-01A	tumor	Primary Tumor	-3.2789956850774793	-0.028197444848729044
TCGA-D8-A1X6-01A	tumor	Primary Tumor	-5.0278554715688575	-5.240582684825438
TCGA-D8-A1X7-01A	tumor	Primary Tumor	-3.388067806316052	-5.148189867591287
TCGA-D8-A1X8-01A	tumor	Primary Tumor	-1.7077467652605276	0.03799147817916149
TCGA-D8-A1X9-01A	tumor	Primary Tumor	-5.156409828267482	0.2538033168458701
TCGA-D8-A1XA-01A	tumor	Primary Tumor	-5.620256696906459	-1.6210731172786312
TCGA-D8-A1XB-01A	tumor	Primary Tumor	-1.3137628395979661	2.085038764355847
TCGA-D8-A1XC-01A	tumor	Primary Tumor	-3.126453209450181	-0.5612301444484215
TCGA-D8-A1XD-01A	tumor	Primary Tumor	-1.6905083831260064	0.7885891330191102
TCGA-D8-A1XF-01A	tumor	Primary Tumor	-3.0982912424706854	10.223656605851186
TCGA-D8-A1XG-01A	tumor	Primary Tumor	0.5881792032031362	-1.1026304761777201
TCGA-D8-A1XJ-01A	tumor	Primary Tumor	-0.17392125173022413	5.0066039094530534
TCGA-D8-A1XK-01A	tumor	Primary Tumor	5.015750546062711	0.9215794175492201
TCGA-D8-A1XL-01A	tumor	Primary Tumor	-0.22651031237680103	0.194437531789811
TCGA-D8-A1XM-01A	tumor	Primary Tumor	0.48076241297720124	0.46407083748320127
TCGA-D8-A1XO-01A	tumor	Primary Tumor	-0.02317217862857774	0.8737900014061988
TCGA-D8-A1XQ-01A	tumor	Primary Tumor	0.34186873521254824	-3.720679604874809
TCGA-D8-A1XR-01A	tumor	Primary Tumor	-3.6047185489807267	-5.408149462257574
TCGA-D8-A1XS-01A	tumor	Primary Tumor	-2.6064009437828126	-2.1701303478342653
TCGA-D8-A1XT-01A	tumor	Primary Tumor	2.2071794324654803	2.034092955977469
TCGA-D8-A1XU-01A	tumor	Primary Tumor	-0.951583026883446	3.098643088931046
TCGA-D8-A1XV-01A	tumor	Primary Tumor	-3.2662877563349615	1.13766931695649
TCGA-D8-A1XW-01A	tumor	Primary Tumor	2.6783882345247805	-5.498618939658648
TCGA-D8-A1XY-01A	tumor	Primary Tumor	-2.2142182086070474	-7.225874023901798
TCGA-D8-A1XZ-01A	tumor	Primary Tumor	-3.814917765622124	-4.991563611098708
TCGA-D8-A1Y0-01A	tumor	Primary Tumor	-1.0882308216932088	1.3686238653994482
