method	collection	direction	term	ID	Size	enrichmentScore	NES	pvalue	padj	leading_edge	core_enrichment
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	10. FGF21-FGF23-Klotho Axis	10. FGF21-FGF23-Klotho Axis	6	0.566237809246438	1.12992276162876	0.30654420206659	0.70324846356453	tags=83%, list=35%, signal=54%	FGF23/GBA3/KL/LCTL/FGF21
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	03. mTOR Pathway	03. mTOR Pathway	5	-0.484529328764362	-1.12359630011991	0.284810126582278	0.70324846356453	tags=100%, list=52%, signal=48%	RICTOR/MTOR/FKBP3/MLST8
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	13. TGF-beta Signaling	13. TGF-beta Signaling	25	0.42955569854874	1.10175509720183	0.300699300699301	0.70324846356453	tags=52%, list=38%, signal=32%	GFRA2/LTBP1/GFRA1/TGFB2/LRRC32/TGFBI/LTBP2/TGFBR3/TGFB1I1/LTBP4/CD109/TGFBR2/TGFBR1
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	02. Sirtuins	02. Sirtuins	6	-0.435518822758655	-1.08417492171177	0.297709923664122	0.70324846356453	tags=100%, list=56%, signal=44%	SIRT6/SIRT2/SIRT4/SIRT5/SIRT1
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	01. Telomere Maintenance	01. Telomere Maintenance	14	-0.277842198134611	-0.960261621222064	0.34342042281517	0.744077582766202	tags=100%, list=72%, signal=28%	ICAM3/ICAM2/TERF1/ICAM1/POT1/ICAM4/PINX1/PTGES3/ICAM5/TEP1/SCYL1/C9orf78/TERF2
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	16. Notch Signaling	16. Notch Signaling	7	0.495025294728509	1.02522241712002	0.443458980044346	0.831616177149008	tags=14%, list=2%, signal=14%	NOTCH4
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	11. Metabolic Hormones	11. Metabolic Hormones	5	0.538094714188032	1.02419489277103	0.432464454976303	0.831616177149008	tags=60%, list=27%, signal=44%	ADIPOQ/LEPR/ADIPOR1
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	14. PDGF Signaling	14. PDGF Signaling	8	0.475652318455295	1.01979460312248	0.447793326157158	0.831616177149008	tags=25%, list=6%, signal=23%	PDGFD/PDGFRA
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	09. Growth Hormone Axis	09. Growth Hormone Axis	7	0.486074397241484	1.0066846558081	0.472283813747228	0.837230397097359	tags=57%, list=38%, signal=35%	GHRHR/SST/GHR/GHRL
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	07. Apoptosis	07. Apoptosis	112	0.345338379828229	0.992442007593134	0.526473526473527	0.892715979672501	tags=46%, list=45%, signal=26%	CARD11/CD5L/COX7B2/PLEKHF2/AATK/BMF/AIFM1/SFRP1/PDCD1/TNFRSF10A/LMTK2/TNFRSF21/TNFRSF25/UQCRFS1/MALT1/SFRP2/PYCARD/NOD2/DIABLO/CRADD/BCL2/BIRC8/MAP3K5/BNIPL/CARD18/PAWR/CASP8/COX7B/NLRC4/FAIM3/SFRP5/NAIF1/COX4I2/BCL2L1/BIRC7/STK17A/BIRC2/NOD1/CSRNP1/XIAP/NDUFA4/PDCD10/TNFRSF10C/CARD9/CASP7/BOK/BCL2L10/CASP4/NLRP1/CASP14/PCSK9/HIVEP1
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	14. HGF Signaling	14. HGF Signaling	7	0.436798642122836	0.904632075250858	0.610864745011086	0.992655210643016	tags=57%, list=34%, signal=37%	HGF/MET/HGFAC/SPINT2
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	08. Antioxidant / Oxidative Stress	08. Antioxidant / Oxidative Stress	54	0.337140723530231	0.921555874236774	0.711288711288711	0.995495495495495	tags=37%, list=36%, signal=24%	GPX5/PRDX1/TSTD1/GSTP1/TXNRD1/GSTZ1/GSS/SOD1/ABCC1/TYRP1/SOD3/ERP44/ESD/TXNL4A/GGT7/GSR/GSTM5/PRDX5/MGST2/HPGDS
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	18. Oncogenes / Tumor Suppressors	18. Oncogenes / Tumor Suppressors	69	0.328328708662569	0.915448487524404	0.738261738261738	0.995495495495495	tags=45%, list=43%, signal=26%	BCL11B/CADM1/FLI1/FYN/RUNX3/LZTS1/DCC/RUNX1/CCDC80/THPO/RUNX2/LCK/EXTL3/ROS1/AKT1/FER/DIRAS1/ARAF/MYB/NET1/TRIM13/MAEA/MYEOV/MERTK/RRAS2/LCN2/STYK1/RET/MAFF/MPL/SRC
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	10. GDF Aging Biomarkers	10. GDF Aging Biomarkers	2	0.574950587583405	0.880918958098549	0.666666666666667	0.995495495495495	tags=50%, list=33%, signal=33%	GDF15
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	11. NAD+ Metabolism	11. NAD+ Metabolism	4	0.473928820795984	0.854574849150304	0.711442786069652	0.995495495495495	tags=25%, list=2%, signal=24%	NMNAT2
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	03. AMPK Pathway	03. AMPK Pathway	5	0.437109691987873	0.831982738931455	0.742890995260663	0.995495495495495	tags=20%, list=4%, signal=19%	NUAK1
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	18. Circadian Clock	18. Circadian Clock	2	0.524613291681362	0.803793933414417	0.765765765765766	0.995495495495495	tags=50%, list=48%, signal=26%	CLOCK
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	19. Other Longevity-Related	19. Other Longevity-Related	294	0.306617625849552	0.921605225039604	0.885114885114885	1	tags=37%, list=37%, signal=24%	AR/ESR1/IKZF1/LNX1/PELI2/PTP4A3/REG1A/TFF1/TRIM31/UBASH3B/UBD/USP10/KRT18/ESRRB/GPR50/REG1B/ARHGAP26/SAE1/CYP19A1/TRAF5/RNF144A/TRIM27/PTP4A2/USP36/TRIM62/PSCA/SIAH2/FBLN5/RNF217/UBE2H/TRIM2/NEDD4L/RAG1/RNF130/REG3A/SMURF1/TRIM39/ACE/ACE2/USP44/UBE4B/AMFR/CLEC2A/NOX4/USP49/PPIL2/ESRRG/MYLIP/UBA1/PPARG/ARMS2/USP5/TRIM36/AGTR1/RNF128/S100A16/UBE2A/TRIM71/USP46/RNF8/USP22/GDI1/UBE2N/HUWE1/CAPRIN2/PPARGC1A/PDE8B/UBE2G1/SIPA1L1/UBTD2/OPHN1/UBE2L3/AGPS/SHBG/KMO/PPARD/DTX1/IKZF2/UBE2R2/RNF113A/UCHL1/USP13/BTG2/EXOSC10/CBLC/OVGP1/RNF2/MID2/USP38/DZIP3/UBQLN2/UBE2D1/ALOXE3/HBEGF/UCHL5/TRAF1/USP35/TRIM17/IKZF3/PAMR1/UBAP2L/TMEFF2/TRAF3/PTGS2/CD81/ACVR1/UBR5/TRIM9
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	04. Heat Shock / Chaperones	04. Heat Shock / Chaperones	43	0.311552395794266	0.838540644622868	0.852147852147852	1	tags=19%, list=26%, signal=14%	PACRG/HSPA1L/HSPB8/TBCE/CRNN/HSPA2/BAG3/HSPB3
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	06. Cell Cycle Regulators	06. Cell Cycle Regulators	122	0.288627011205302	0.832663972289909	0.963036963036963	1	tags=46%, list=53%, signal=22%	BAIAP2/CCND1/CYFIP2/LYN/CCNA1/PLCZ1/NCOR2/CCND2/CDK6/SIGLEC16/PRDM2/PPP1R13B/CDKL5/KDM5B/PRNP/CDK16/PTGIS/CDK15/IGFBP7/CDK3/PAK6/ERP27/PAK3/PAK1/RBBP4/PAK2/CDK19/LITAF/CDK18/HCFC1/CDK11B/CDKN3/RAC1/RBL1/HERC5/BATF3/PCNA/KHDRBS1/DHRS2/MSH6/RRM2B/CCNE2/RAP1B/TP73/TP53/GAK/TP53BP1/CD151/MED1/RAC3/RB1/CCND3/CDKN1B/CDK8/EVPL/CCNF
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	05. DNA Damage & Repair	05. DNA Damage & Repair	138	0.25354436992884	0.737172750615176	0.999000999000999	1	tags=61%, list=64%, signal=22%	MAGI2/MMP26/SRRM4/MMP16/CORIN/FAM20C/MME/RAD54B/MMP13/NPR1/ALKBH1/XRCC2/XRCC1/KLK4/ACOX3/MMP12/MATN2/PARP1/CLU/PARP12/PARP9/OPA1/MMP1/MDC1/CD44/BCCIP/PARP4/WWP2/MMP17/TNC/ST14/MATN4/MEPE/SRRM2/FREM1/SMARCA4/HLTF/SPG7/TTC12/MMP10/MMP3/REV1/MYL7/TTC7A/EFEMP1/MMP2/LYPD3/MMP11/PHF11/MMP8/PARVA/GADD45B/TTC33/MMP15/SMARCA2/PDRG1/NPPA/ATM/ECM1/MATN1/TMPRSS6/ATRIP/NPPB/TTC16/BRCA1/MMP14/XRCC3/TTC32/RUVBL1/IFIT2/ARID1A/IFT88/WDTC1/DPT/MMP7/XPC/FANCG/BRIP1/RAD1/DDB1/MMP20/TTC19/SMARCC1/XPA
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	05. Epigenetic Regulators	05. Epigenetic Regulators	13	0.303091074109448	0.710318261431424	0.89161554192229	1	tags=15%, list=10%, signal=14%	HDAC4/HDAC8
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	04. Autophagy	04. Autophagy	13	0.30144291062717	0.706455658011886	0.894683026584867	1	tags=69%, list=64%, signal=25%	ATG10/MAP1LC3A/ATG4A/ATG7/BECN1/ATG5/ATG12/AMBRA1/ATG4B
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	08. Mitochondrial Function	08. Mitochondrial Function	225	0.196656090266581	0.584158087756987	1	1	tags=59%, list=71%, signal=17%	MSRA/PCCA/MTHFD1L/CLYBL/SLC25A21/MDH2/SLC25A14/HMGCL/TMLHE/AK2/HIBADH/NUDT13/SUCLG2/PGS1/ACSS3/ALDH2/MTFR1/PINK1/AGXT2/MRPL24/SLC25A22/SLC25A18/MCCC2/ACOT9/PC/CA5B/MTUS1/MRPS25/DUT/SLC25A29/ALDH1L2/COX10/SLC25A19/OTC/ATP6AP2/MMAA/UCP3/CPS1/HADH/SYNJ2BP/GPD2/TIMM17B/ABAT/MRPS26/LARS2/UCP2/NARS2/AARS2/DMGDH/ECSIT/PARL/NDUFV2/ACSF2/BCKDK/TIMM8A/ALAS2/IDH3G/AKAP10/SSBP1/GHITM/COQ7/NDUFB11/PDHX/SLC25A2/BCKDHA/PDK1/NDUFS6/MTHFD2/GLUD2/DECR1/MRPL11/UCP1/HSD17B10/MRPL1/NDUFC1/PPIF/OXA1L/LACTB/SLC25A20/FASTKD5/TIMM17A/CHDH/ALDH6A1/MRPS36/OXCT1/NLN/PNPT1/ACADS/RHOT1/ECH1/ATPAF2/GLUD1/NNT/EXOG/ATP5D/MRPL37/PDHA1/POLG/ALDH5A1/MRPL15/MRPS22/CCDC90B/ACADL/NDUFA10/ACADSB/MRPS5/ENOSF1/GCDH/MRM1/CA5A/IDH2/NDUFS7/GOT2/IVD/KIAA0664/MSRB2/MRPS21/FPGS/CLPP/GCAT/NDUFS4/ME2/SCO1/HTRA2/NDUFAB1/CYP24A1/ACO2/MRPS10/PTPMT1/PDP2/SUCLG1/LIAS
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	06. Cellular Senescence / SASP	06. Cellular Senescence / SASP	6	0.234436389552719	0.467815833531519	0.997703788748565	1	tags=67%, list=63%, signal=25%	CLDN1/GLB1/ATP13A3/TXN
methylGSA_methylRRA_GSEA	supervisor_arrays	hypomethylated	04. Proteasome / Proteostasis	04. Proteasome / Proteostasis	45	0.156886787527635	0.422764499264494	1	1	tags=40%, list=60%, signal=16%	PSMB8/PSMB9/PSMB4/PSMB7/PSMD8/HAUS7/PSMD9/PSMA8/PSMB2/PSMF1/ADRM1/PSMD5/PSMD6/PSMD12/PSMA1/PSMA2/PSMB6/PSME1
