library	direction	term	n_genes	query_size	background_size	overlap_n	overlap_genes	p	adj_p
Reactome	combined	Neuronal System R-HSA-112316	365	2608	33010	67	ABCC9,ACHE,ADCY8,ADCY9,APBA2,ARL6IP5,CACNA1A,CACNA1E,CACNA2D2,CACNG8,CHRNA4,CHRND,DLGAP1,DLGAP2,DLGAP3,GABRA1,GABRA4,GABRB1,GABRG2,GAD1,GNG4,GNGT1,GRIA1,GRIN2A,GRIN3B,GRM1,KCNA1,KCNA5,KCNA6,KCNAB1,KCNAB3,KCNC2,KCNC3,KCND3,KCNJ3,KCNJ6,KCNK2,KCNN3,KCNQ2,KCNQ4,KCNS1,KCNS2,KCNV1,LRFN1,LRFN4,LRRTM2,NRG1,NRXN2,NRXN3,PPFIA3,PRKAG2,PRKAR1B,PRKCB,PTPRF,RPS6KA2,SHANK1,SHANK2,SHANK3,SLC18A3,SLC1A6,SLC32A1,SLC38A1,SLC6A3,SLITRK1,SLITRK3,SRC,SYT1	7.349285635963815e-11	1.3361001286182215e-07
Reactome	combined	Signal Transduction R-HSA-162582	2341	2608	33010	257	ABL2,ABR,ACBD5,ACTR3,ACVR1C,ADAP1,ADCY8,ADCY9,AKAP13,ALDH1A3,ANGPT1,APBB1IP,APOD,ARHGAP24,ARHGEF25,ARHGEF39,ATP2A3,ATP6V0D2,ATP6V1B1,ATP6V1G2,AVPR1A,BAMBI,BCAR1,BCL9,C3,CALCB,CAPZB,CASP8,CASR,CBFB,CCDC88C,CCL11,CCL28,CCR7,CCT6A,CD28,CDC42EP3,CENPN,CFTR,CHRM2,CLASP2,CLTC,COL9A3,CPAMD8,CSK,CTNNA1,CXXC5,CYP26A1,CYP26B1,DLGAP5,DLK1,DNAJB1,DNM3,DOCK9,DRD4,DRD5,DST,DUSP2,DYNC1I1,DZIP1,EEF2K,EEPD1,FAM13A,FARP1,FFAR4,FGD4,FGF5,FLRT2,FOXA1,GABRA1,GABRB1,GABRG2,GALR1,GALR3,GATA3,GATAD2B,GHSR,GLI2,GNA11,GNA14,GNG4,GNGT1,GPR25,GPR37L1,GREB1,GREM2,GRK5,GRM1,H2BC17,H2BC3,H2BC5,HDAC4,HDAC9,HECW1,HHAT,HNRNPF,HOXC13,HTR1A,HTR1B,HTR6,IFT140,IGF1,IGF1R,IL6ST,ITGA5,ITGA8,JAK1,KALRN,KHDRBS2,KIF5A,KLC1,KSR1,LAMA5,LEF1,LPAR5,LPAR6,LTBP3,MAD1L1,MAML2,MAML3,MAP3K11,MC1R,MCF2L,MECOM,MEF2D,MGLL,MMP9,MPZ,MYH10,MYO9A,NANOS3,NCOA2,NCOR2,NDEL1,NFATC1,NIPSNAP2,NLRP3,NMBR,NMS,NMUR2,NOTCH3,NPBWR1,NPY,NR1H2,NR2E1,NR3C1,NR5A2,NRG1,NTF3,NTRK1,NUP43,OPN3,OPRM1,P2RY6,PARD3,PARP1,PBX1,PCDHA4,PCDHA6,PDE10A,PDE1B,PDE4C,PDE6B,PDE7A,PDE7B,PDGFA,PENK,PGR,PHC2,PHC3,PIK3CA,PIP5K1A,PLAT,PLPPR5,PMEPA1,PPARD,PPP2R5A,PREX2,PRKAG2,PRKAR1B,PRKCB,PRKCE,PRKCH,PRKCZ,PRLHR,PRR5,PTBP1,PTGDR,PTPN2,PTPRU,RARG,RASAL1,RASGEF1A,RASGRP3,RBFOX2,RGR,RGS1,RGS10,RGS22,RGS3,RGS6,RGS7,RIPK2,RPS6KA2,RPTOR,RSPO2,RTN4,RUNX1,RUNX3,S100A8,SCT,SEL1L,SHC3,SKI,SLITRK3,SMAD2,SMAD3,SMPD3,SOX17,SOX6,SPRED2,SPRY2,SPTA1,SPTBN1,SRC,SRGAP1,SST,SSTR1,SSTR4,STAP2,STMN2,TAB1,TAC1,TAOK3,TAS2R1,TBL1XR1,TCF12,TEX2,THBS2,TIAM1,TIAM2,TLE2,TMPO,TNFRSF10A,TRAK1,TRH,TRIO,TTF2,USP13,VAV3,VIPR2,VWF,WNT16,WNT5B,WWOX,YBX1,ZNF217	2.8222032099374607e-08	2.5653827178331517e-05
Reactome	combined	GPCR Downstream Signaling R-HSA-388396	580	2608	33010	84	ABR,ADCY8,ADCY9,AKAP13,ARHGEF25,ARHGEF39,AVPR1A,C3,CALCB,CASR,CCL28,CCR7,CHRM2,CPAMD8,DRD4,DRD5,FFAR4,FGD4,GALR1,GALR3,GHSR,GNA11,GNA14,GNG4,GNGT1,GPR25,GPR37L1,GRK5,GRM1,HTR1B,HTR6,ITGA5,KALRN,LPAR5,LPAR6,MC1R,MCF2L,MGLL,NLRP3,NMBR,NMS,NMUR2,NPBWR1,NPY,OPN3,OPRM1,P2RY6,PCDHA4,PCDHA6,PDE10A,PDE1B,PDE4C,PDE7A,PDE7B,PENK,PIK3CA,PRKAR1B,PRKCB,PRKCE,PRKCH,PTGDR,RGR,RGS1,RGS10,RGS22,RGS3,RGS6,RGS7,RIPK2,RPS6KA2,SCT,SRC,SST,SSTR1,SSTR4,TAC1,TAS2R1,TIAM1,TIAM2,TRH,TRIO,TTF2,VAV3,VIPR2	4.993217512289329e-08	3.0258898124473332e-05
Reactome	combined	Signaling By GPCR R-HSA-372790	648	2608	33010	89	ABR,ADCY8,ADCY9,AKAP13,ARHGEF25,ARHGEF39,AVPR1A,C3,CALCB,CASR,CCL11,CCL28,CCR7,CHRM2,CPAMD8,DRD4,DRD5,FFAR4,FGD4,GALR1,GALR3,GHSR,GNA11,GNA14,GNG4,GNGT1,GPR25,GPR37L1,GRK5,GRM1,HTR1A,HTR1B,HTR6,ITGA5,KALRN,LPAR5,LPAR6,MC1R,MCF2L,MGLL,NLRP3,NMBR,NMS,NMUR2,NPBWR1,NPY,OPN3,OPRM1,P2RY6,PCDHA4,PCDHA6,PDE10A,PDE1B,PDE4C,PDE7A,PDE7B,PENK,PIK3CA,PLPPR5,PRKAR1B,PRKCB,PRKCE,PRKCH,PRLHR,PTGDR,RGR,RGS1,RGS10,RGS22,RGS3,RGS6,RGS7,RIPK2,RPS6KA2,SCT,SRC,SST,SSTR1,SSTR4,TAC1,TAS2R1,TIAM1,TIAM2,TRH,TRIO,TTF2,VAV3,VIPR2,WNT16	2.3017542800584834e-07	0.00010461473202865807
Reactome	combined	Developmental Biology R-HSA-1266738	1008	2608	33010	123	ABL2,ACTR3,ACVR1C,AGAP2,CACNA1C,CACNA1H,CACNG8,CBFB,CDH2,CDH4,CDX2,CLASP2,CLTC,COL9A3,CRMP1,CTNNA1,CTNNA2,DMRT1,DNAAF3,DNM3,DPYSL2,DSCAM,EBF1,EOMES,EPHA10,EPHA3,EPHB1,EZR,FOXA2,FOXP1,GATA4,GFI1,H2BC17,H2BC3,H2BC5,HIF3A,HNF1B,HNF4G,HOXA2,HOXA3,HOXB2,HOXB3,HOXC4,HOXD3,ITGA5,ITGA9,IVL,KALRN,KCNQ2,KRT3,KRT77,KRTAP10-4,KRTAP12-3,LCE6A,LEF1,LEFTY1,LGI4,LHX2,LHX4,LHX9,MAML2,MAML3,MEF2D,MEIS1,MMP9,MPZ,MYH10,MYO10,NCOA2,NCOR2,NEUROD1,NKX2-2,NKX6-1,NR5A2,NTN1,ONECUT1,ONECUT3,PABPC1,PAX6,PBX1,PIK3CA,PKLR,PRDM14,PTPRC,RARG,RGMA,ROBO3,RPL22L1,RPL23,RPL26,RPL31,RPS15A,RPS2,RPS3A,RPS6KA2,RUNX1,SALL1,SCN11A,SCN1A,SCN2B,SEMA4A,SEMA6D,SHANK3,SHC3,SIAH2,SMAD2,SMAD3,SPTA1,SPTBN1,SRC,SRGAP1,TAL1,TBL1XR1,TBPL2,TBXT,TCF12,TIAM1,TRIO,UNC5D,UPF2,VAV3,WT1,ZFPM2	9.392355883173392e-07	0.0003415060599121845
Reactome	combined	Protein-protein Interactions At Synapses R-HSA-6794362	79	2608	33010	20	APBA2,DLGAP1,DLGAP2,DLGAP3,GRIA1,GRIN2A,GRM1,LRFN1,LRFN4,LRRTM2,NRXN2,NRXN3,PPFIA3,PTPRF,SHANK1,SHANK2,SHANK3,SLITRK1,SLITRK3,SYT1	2.3374709861008e-06	0.0007082537087885424
Reactome	combined	Regulation Of Beta-Cell Development R-HSA-186712	39	2608	33010	13	FOXA2,HNF1B,HNF4G,MAML2,MAML3,NEUROD1,NKX2-2,NKX6-1,NR5A2,ONECUT1,ONECUT3,PAX6,PKLR	5.195121126024243e-06	0.001315976176801745
Reactome	combined	Nuclear Receptor Transcription Pathway R-HSA-383280	51	2608	33010	15	ESRRG,HNF4G,NCOR2,NR1D1,NR1H2,NR1I2,NR2C1,NR2E1,NR2F6,NR3C1,NR5A2,PGR,PPARD,RARG,THRA	5.790874265354214e-06	0.001315976176801745
Reactome	combined	Voltage Gated Potassium Channels R-HSA-1296072	42	2608	33010	13	KCNA1,KCNA5,KCNA6,KCNAB1,KCNAB3,KCNC2,KCNC3,KCND3,KCNQ2,KCNQ4,KCNS1,KCNS2,KCNV1	1.3036479997352141e-05	0.0026333689594651324
Reactome	combined	Potassium Channels R-HSA-1296071	101	2608	33010	20	ABCC9,GNG4,GNGT1,KCNA1,KCNA5,KCNA6,KCNAB1,KCNAB3,KCNC2,KCNC3,KCND3,KCNJ3,KCNJ6,KCNK2,KCNN3,KCNQ2,KCNQ4,KCNS1,KCNS2,KCNV1	0.00010952522877701679	0.01991168659166165
