library	direction	term	n_genes	query_size	background_size	overlap_n	overlap_genes	p	adj_p
GO_MF	combined	RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977)	1135	688	33010	81	ALX1,CDX2,CREM,CUX1,DRGX,EOMES,EVX1,EVX2,FERD3L,FOXA1,FOXA2,FOXC1,FOXE3,GATA3,GFI1,GRHL2,HOXB13,HOXB7,HOXC4,HOXD10,HOXD13,HSF1,LHX1,LHX8,LHX9,NFE2L3,NKX2-1,NKX2-6,NR2E1,ONECUT2,OTP,OTX1,OTX2,PAX3,PAX5,PAX6,PDX1,PHOX2B,POU4F2,PRDM16,PRRX1,RARG,RB1,RFX1,SATB2,SCRT2,SIM1,SIM2,SIX3,SIX6,SKI,SKOR1,SOX1,ST18,TAL1,TBX20,TBXT,TCF23,TFAP2B,TFAP2D,THRA,TLX1,VAX1,VAX2,WT1,ZBTB16,ZFP42,ZIC1,ZIC4,ZNF154,ZNF184,ZNF217,ZNF274,ZNF536,ZNF551,ZNF578,ZNF671,ZNF709,ZNF729,ZNF876P,ZSCAN18	4.316887184420655e-22	4.951469600530492e-19
GO_MF	combined	Sequence-Specific Double-Stranded DNA Binding (GO:1990837)	671	688	33010	58	ALX1,ASIC2,CDX2,CREM,CUX1,DRGX,EOMES,EVX1,EVX2,FERD3L,FOXA1,FOXA2,FOXC1,GATA3,GFI1,HOXA2,HOXB13,HOXB7,HOXC4,HOXD10,HOXD12,HOXD13,HSF1,LHX1,LHX8,LHX9,LIN28B,NEUROD1,NKX2-1,NR2E1,ONECUT2,OTX1,OTX2,PAX3,PAX6,PDX1,PHOX2B,PRDM16,RARG,RFX1,SCRT2,SIX3,SIX6,SKOR1,TAL1,TBL1XR1,TBX20,TBXT,TFAP2B,THRA,VAX1,VAX2,WT1,ZFP42,ZIC1,ZIC4,ZNF217,ZNF274	6.846917023342157e-20	3.926706912886727e-17
GO_MF	combined	Sequence-Specific DNA Binding (GO:0043565)	673	688	33010	55	ALX1,CDX2,CREM,CUX1,DRGX,EOMES,EVX1,EVX2,FERD3L,FOXA1,FOXA2,FOXC1,FOXE3,GATA3,GFI1,GRHL2,HOXA2,HOXB13,HOXB7,HOXC4,HOXD10,HOXD12,HOXD13,HSF1,LHX1,LHX8,LHX9,LIN28B,NEUROD1,NR2E1,ONECUT2,OTX1,OTX2,PAX3,PAX6,PDX1,PHOX2B,PRDM16,RARG,RFX1,SCRT2,SIX3,SIX6,SKOR1,TBX20,TBXT,TFAP2B,VAX1,VAX2,WT1,ZCWPW1,ZFP42,ZIC1,ZIC4,ZNF274	7.9837869000228e-18	3.0524678581087175e-15
GO_MF	combined	Double-Stranded DNA Binding (GO:0003690)	618	688	33010	51	AIM2,ALX1,CDX2,CREM,CUX1,DRGX,EOMES,EVX1,EVX2,FERD3L,FOXA1,FOXA2,GATA3,GFI1,HOXA2,HOXB13,HOXB7,HOXC4,HOXD10,HOXD12,HOXD13,HSF1,LHX1,LHX8,LHX9,LIN28B,NEUROD1,NR2E1,ONECUT2,OTX1,OTX2,PAX3,PAX6,PDX1,PHOX2B,RARG,RFX1,SCRT2,SIX3,SIX6,SKOR1,TBX20,TBXT,TFAP2B,VAX1,VAX2,WT1,ZFP42,ZIC1,ZIC4,ZNF274	8.79892296302334e-17	2.238695115213914e-14
GO_MF	combined	RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978)	1040	688	33010	68	CDX2,CREM,EOMES,EVX1,EVX2,FOXA1,FOXA2,FOXC1,FOXE3,GATA3,GFI1,GRHL2,HOXB13,HOXB7,HOXC4,HOXD10,HOXD13,HSF1,NEUROD1,NFE2L3,NKX2-1,NKX2-6,NR2E1,ONECUT2,OTX1,OTX2,PAX3,PAX5,PAX6,PDX1,PHOX2B,POU4F2,PRDM16,PRRX1,RARG,RFX1,SATB2,SCRT2,SIX3,SIX6,SKI,SKOR1,SOX1,ST18,TAL1,TBX20,TBXT,TFAP2B,THRA,TLX1,VAX1,VAX2,WT1,ZBTB16,ZFP42,ZIC1,ZIC4,ZNF154,ZNF184,ZNF217,ZNF274,ZNF536,ZNF551,ZNF578,ZNF671,ZNF729,ZNF876P,ZSCAN18	1.0476653985131131e-16	2.238695115213914e-14
GO_MF	combined	Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987)	1016	688	33010	67	CDX2,CREM,EOMES,EVX1,EVX2,FOXA1,FOXA2,FOXC1,FOXE3,GATA3,GFI1,GRHL2,HOXB13,HOXB7,HOXC4,HOXD10,HOXD13,HSF1,NFE2L3,NKX2-1,NKX2-6,NR2E1,ONECUT2,OTX1,OTX2,PAX3,PAX5,PAX6,PDX1,PHOX2B,POU4F2,PRDM16,PRRX1,RARG,RFX1,SATB2,SCRT2,SIX3,SIX6,SKI,SKOR1,SOX1,ST18,TAL1,TBX20,TBXT,TFAP2B,THRA,TLX1,VAX1,VAX2,WT1,ZBTB16,ZFP42,ZIC1,ZIC4,ZNF154,ZNF184,ZNF217,ZNF274,ZNF536,ZNF551,ZNF578,ZNF671,ZNF729,ZNF876P,ZSCAN18	1.1710698074353517e-16	2.238695115213914e-14
GO_MF	combined	Transcription Cis-Regulatory Region Binding (GO:0000976)	443	688	33010	36	ALX1,CDX2,CREM,CUX1,DRGX,FERD3L,FOXA1,FOXA2,FOXC1,GATA3,GFI1,GRHL2,HSF1,LHX1,LHX8,LHX9,NKX2-1,OTP,PAX6,PHOX2B,PRDM16,RB1,SATB2,SCRT2,SIM1,SIM2,TAL1,TBL1XR1,TBX20,TCF23,TFAP2B,TFAP2D,THRA,WT1,ZNF217,ZNF709	5.104844157767087e-12	8.364651784226928e-10
GO_MF	combined	DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)	325	688	33010	24	ALX1,FOXA1,FOXC1,GATA3,GRHL2,HOXB7,HOXC4,HOXD13,HSF1,NEUROD1,NKX2-6,ONECUT2,OTX1,OTX2,PHOX2B,POU4F2,PRDM16,PRRX1,SATB2,SIX3,TFAP2B,WT1,ZBTB16,ZNF729	1.1187017161066555e-07	1.6039385854679175e-05
GO_MF	combined	DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)	233	688	33010	16	CDX2,CREM,GATA3,GFI1,HOXB13,HSF1,MYT1L,OTP,POU4F2,PRDM16,SCRT2,SKI,ZBTB16,ZNF217,ZNF536,ZNF560	3.4886911690551243e-05	0.004446143078784697
GO_MF	combined	Transcription Regulatory Region Nucleic Acid Binding (GO:0001067)	205	688	33010	14	FOXA1,FOXA2,FOXC1,GATA3,GFI1,HSF1,NKX2-1,PAX6,PRDM16,TAL1,TBL1XR1,THRA,WT1,ZNF217	0.0001121950513568058	0.012868772390625626
GO_MF	combined	DNA-binding Transcription Factor Binding (GO:0140297)	258	688	33010	15	CREM,EOMES,FOXC1,GATA3,NEUROD1,NKX2-1,PARP1,PRDM16,PRRX1,RB1,SKI,TAL1,TBX20,TBXT,TCF23	0.0003755906174902906	0.0391638580237603
